position_x,position_y,task_type,wifi_rssi,wifi_snr,wifi_bandwidth,wifi_latency,wifi_distance,5g_rssi,5g_snr,5g_bandwidth,5g_latency,5g_distance,ble_rssi,ble_snr,ble_bandwidth,ble_latency,ble_distance,optimal_network
769,799,0,-82.2,12.8,43.11,206,57.982756057296896,-78.1,21.9,200.0,10,210.62288574606512,-82.3,7.7,2.0,561,52.55473337388365,2
769,809,0,-80.6,14.4,48.28,105,66.64833081180653,-66.0,34.0,200.0,10,220.0954338463204,-85.4,4.6,1.96,864,61.98386886924694,2
769,799,0,-80.5,14.5,48.66,100,57.982756057296896,-72.0,28.0,200.0,10,210.62288574606512,-82.1,7.9,2.0,531,52.55473337388365,2
759,799,0,-85.6,9.4,32.82,578,63.89053137985315,-67.1,32.9,200.0,10,207.56203891848818,-85.6,4.4,1.92,875,49.8196748283246,2
759,809,2,-90.8,4.2,18.5,953,71.84705978674423,-77.5,22.5,200.0,10,217.168137626126,-86.2,3.8,1.76,912,59.682493245507096,1
749,809,1,-91.0,4.0,18.18,957,77.98717843338096,-74.2,25.8,200.0,10,214.66718426438635,-86.2,3.8,1.77,910,59.00847396772772,1
749,799,0,-86.4,8.6,30.51,670,70.7248188403477,-71.8,28.2,200.0,10,204.9438947614688,-83.0,7.0,2.0,640,49.01020301937138,2
739,799,0,-83.7,11.3,38.42,353,78.24321056807422,-72.5,27.5,200.0,10,202.7856010667424,-82.3,7.7,2.0,560,50.21951811795888,2
739,789,1,-85.8,9.2,32.13,606,72.40165743959182,-73.0,27.0,200.0,10,192.98186443290467,-81.9,8.1,2.0,508,40.52159917870962,1
739,779,0,-85.3,9.7,33.6,546,67.54257916307313,-60.4,39.6,200.0,10,183.19934497699495,-79.9,10.1,2.0,276,31.016124838541646,2
739,789,0,-82.2,12.8,43.41,199,72.40165743959182,-73.9,26.1,200.0,10,192.98186443290467,-77.5,12.5,2.0,114,40.52159917870962,2
729,789,0,-79.6,15.4,51.59,67,81.00617260431454,-64.2,35.8,200.0,10,191.21192431435858,-79.5,10.5,2.0,244,44.294469180700204,2
739,789,1,-88.0,7.0,25.94,820,72.40165743959182,-55.0,45.0,200.0,10,192.98186443290467,-80.8,9.2,2.0,375,40.52159917870962,1
739,779,0,-85.9,9.1,31.94,614,67.54257916307313,-64.1,35.9,200.0,10,183.19934497699495,-78.0,12.0,2.0,140,31.016124838541646,2
739,769,0,-87.0,8.0,28.73,735,63.89053137985315,-68.8,31.2,200.0,10,173.44163283364233,-73.3,16.7,2.0,32,21.95449840010015,2
729,769,0,-81.3,13.7,45.97,143,73.49829930005184,-72.3,27.7,200.0,10,171.47011401407536,-82.0,8.0,2.0,518,28.319604517012593,2
729,779,2,-79.7,15.3,51.34,70,76.69419795525604,-70.3,29.7,200.0,10,181.33394607739612,-78.4,11.6,2.0,162,35.805027579936315,0
739,779,0,-86.0,9.0,31.73,622,67.54257916307313,-70.1,29.9,200.0,10,183.19934497699495,-78.3,11.7,2.0,155,31.016124838541646,2
739,769,0,-81.4,13.6,45.68,149,63.89053137985315,-63.1,36.9,200.0,10,173.44163283364233,-75.0,15.0,2.0,48,21.95449840010015,2
729,769,0,-82.3,12.7,43.0,209,73.49829930005184,-66.4,33.6,200.0,10,171.47011401407536,-75.7,14.3,2.0,61,28.319604517012593,2
719,769,1,-83.7,11.3,38.42,353,83.19855767980596,-64.5,35.5,200.0,10,170.06469357276953,-79.6,10.4,2.0,248,36.359317925395686,1
719,759,0,-83.5,11.5,39.32,321,81.49846624323675,-64.8,35.2,200.0,10,160.13119621110684,-79.5,10.5,2.0,239,32.28002478313795,2
719,749,1,-81.8,13.2,44.65,170,81.00617260431454,-72.3,27.7,200.0,10,150.20652449211386,-73.5,16.5,2.0,34,31.016124838541646,1
729,749,0,-87.5,7.5,27.14,786,71.00704190430693,-73.5,26.5,200.0,10,151.79591562357663,-74.1,15.9,2.0,39,21.02379604162864,2
739,749,0,-83.1,11.9,40.55,280,61.00819617067857,-68.8,31.2,200.0,10,154.0194792875239,-67.7,22.3,2.0,20,11.045361017187261,2
739,739,0,-79.8,15.2,51.04,72,61.98386886924694,-64.9,35.1,200.0,10,144.3675863897433,-68.7,21.3,2.0,21,15.556349186104045,2
739,749,0,-85.4,9.6,33.42,553,61.00819617067857,-66.3,33.7,200.0,10,154.0194792875239,-66.1,23.9,2.0,20,11.045361017187261,2
739,759,2,-77.6,17.4,57.97,29,61.66036003787198,-68.8,31.2,200.0,10,163.71316379570703,-69.6,20.4,2.0,21,14.212670403551895,0
739,749,0,-79.3,15.7,52.41,60,61.00819617067857,-67.6,32.4,200.0,10,154.0194792875239,-66.6,23.4,2.0,20,11.045361017187261,2
739,739,1,-87.3,7.7,27.88,763,61.98386886924694,-65.9,34.1,200.0,10,144.3675863897433,-68.2,21.8,2.0,21,15.556349186104045,1
739,749,0,-80.2,14.8,49.54,89,61.00819617067857,-73.3,26.7,200.0,10,154.0194792875239,-65.3,24.7,2.0,20,11.045361017187261,2
749,749,0,-79.6,15.4,51.61,67,51.0098029794274,-66.1,33.9,200.0,10,156.85024705112835,-42.5,47.5,2.0,20,1.4142135623730951,2
759,749,0,-79.3,15.7,52.49,60,41.012193308819754,-67.1,32.9,200.0,10,160.25604512778918,-62.0,28.0,2.0,20,9.055385138137417,2
769,749,0,-80.7,14.3,48.08,108,31.016124838541646,-72.5,27.5,200.0,10,164.20109622045769,-72.9,17.1,2.0,30,19.026297590440446,2
769,739,0,-73.7,21.3,70.83,8,32.89376840679705,-62.0,38.0,200.0,10,155.18376203714098,-74.6,15.4,2.0,43,21.95449840010015,2
759,739,0,-77.8,17.2,57.45,31,42.44997055358225,-65.1,34.9,200.0,10,151.00331122197287,-71.3,18.7,2.0,24,14.212670403551895,2
749,739,1,-73.9,21.1,70.1,8,52.172789842982326,-57.4,42.6,200.0,10,147.38385257551113,-65.0,25.0,2.0,20,11.045361017187261,0
739,739,0,-81.4,13.6,45.73,148,61.98386886924694,-60.3,39.7,200.0,10,144.3675863897433,-65.6,24.4,2.0,20,15.556349186104045,2
749,739,0,-76.7,18.3,60.92,20,52.172789842982326,-66.5,33.5,200.0,10,147.38385257551113,-67.8,22.2,2.0,20,11.045361017187261,2
749,729,2,-77.8,17.2,57.44,31,55.154328932550705,-66.4,33.6,200.0,10,137.99275343292487,-74.1,15.9,2.0,38,21.02379604162864,0
749,719,0,-83.1,11.9,40.5,281,59.682493245507096,-56.9,43.1,200.0,10,128.69343417595164,-80.9,9.1,2.0,391,31.016124838541646,2
759,719,0,-82.1,12.9,43.67,192,51.40038910358559,-64.2,35.8,200.0,10,132.82319074619463,-81.5,8.5,2.0,452,32.28002478313795,2
749,719,0,-89.9,5.1,20.89,924,59.682493245507096,-68.9,31.1,200.0,10,128.69343417595164,-78.3,11.7,2.0,157,31.016124838541646,2
739,719,2,-999.0,-999.0,0.0,9999,9999.0,-59.0,41.0,200.0,10,125.22779244241272,-82.2,7.8,2.0,543,32.89376840679705,1
729,719,1,-82.6,12.4,41.95,237,77.47257579298626,-57.3,42.7,200.0,10,122.48265183282079,-75.9,14.1,2.0,64,37.44329045369811,1
719,719,1,-89.2,5.8,22.72,894,86.7294644281861,-66.0,34.0,200.0,10,120.50726119201282,-81.1,8.9,2.0,414,43.840620433565945,1
719,729,1,-83.9,11.1,37.91,372,83.67795408588812,-56.7,43.3,200.0,10,130.39171752837677,-78.6,11.4,2.0,174,37.44329045369811,1
719,739,0,-88.4,6.6,24.75,851,81.74350127074322,-68.2,31.8,200.0,10,140.29255147726127,-73.7,16.3,2.0,35,32.89376840679705,2
719,749,2,-83.8,11.2,38.26,359,81.00617260431454,-66.8,33.2,200.0,10,150.20652449211386,-75.9,14.1,2.0,65,31.016124838541646,2
719,759,2,-90.0,5.0,20.7,927,81.49846624323675,-70.7,29.3,200.0,10,160.13119621110684,-78.4,11.6,2.0,159,32.28002478313795,2
719,749,1,-87.3,7.7,27.96,760,81.00617260431454,-62.6,37.4,200.0,10,150.20652449211386,-77.5,12.5,2.0,116,31.016124838541646,1
709,749,0,-83.8,11.2,38.15,363,91.00549433962765,-67.7,32.3,200.0,10,149.27156460625713,-82.0,8.0,2.0,523,41.012193308819754,2
719,749,0,-89.6,5.4,21.48,915,81.00617260431454,-63.5,36.5,200.0,10,150.20652449211386,-78.0,12.0,2.0,138,31.016124838541646,2
729,749,0,-81.3,13.7,46.01,142,71.00704190430693,-69.8,30.2,200.0,10,151.79591562357663,-71.5,18.5,2.0,25,21.02379604162864,2
729,739,0,-82.8,12.2,41.37,254,71.84705978674423,-68.0,32.0,200.0,10,141.9929575718458,-74.2,15.8,2.0,39,23.706539182259394,2
739,739,0,-78.8,16.2,54.29,47,61.98386886924694,-62.6,37.4,200.0,10,144.3675863897433,-72.5,17.5,2.0,28,15.556349186104045,2
729,739,0,-78.9,16.1,53.73,50,71.84705978674423,-62.8,37.2,200.0,10,141.9929575718458,-75.8,14.2,2.0,63,23.706539182259394,2
719,739,0,-82.9,12.1,41.16,261,81.74350127074322,-63.8,36.2,200.0,10,140.29255147726127,-78.1,11.9,2.0,143,32.89376840679705,2
719,749,0,-93.6,1.4,12.42,991,81.00617260431454,-69.0,31.0,200.0,10,150.20652449211386,-78.6,11.4,2.0,174,31.016124838541646,2
719,739,1,-88.7,6.3,23.84,871,81.74350127074322,-61.3,38.7,200.0,10,140.29255147726127,-74.7,15.3,2.0,44,32.89376840679705,1
719,749,2,-81.5,13.5,45.53,151,81.00617260431454,-68.3,31.7,200.0,10,150.20652449211386,-77.5,12.5,2.0,114,31.016124838541646,0
719,759,1,-87.7,7.3,26.66,800,81.49846624323675,-65.7,34.3,200.0,10,160.13119621110684,-76.7,13.3,2.0,85,32.28002478313795,1
709,759,1,-94.1,0.9,11.49,994,91.44397191723465,-63.3,36.7,200.0,10,159.25451327984396,-80.0,10.0,2.0,287,41.97618372363071,1
719,759,1,-85.1,9.9,34.23,520,81.49846624323675,-68.0,32.0,200.0,10,160.13119621110684,-72.9,17.1,2.0,30,32.28002478313795,1
709,759,0,-91.7,3.3,16.51,971,91.44397191723465,-70.4,29.6,200.0,10,159.25451327984396,-78.9,11.1,2.0,191,41.97618372363071,2
709,769,1,-89.9,5.1,20.93,924,92.9623579735368,-70.2,29.8,200.0,10,169.23947530053383,-78.6,11.4,2.0,173,45.18849411078001,1
719,769,0,-82.5,12.5,42.34,227,83.19855767980596,-67.9,32.1,200.0,10,170.06469357276953,-76.4,13.6,2.0,77,36.359317925395686,2
719,779,0,-91.6,3.4,16.64,970,86.03487664894976,-77.7,22.3,200.0,10,180.00555546982432,-79.6,10.4,2.0,253,42.44997055358225,2
719,769,0,-90.5,4.5,19.25,945,83.19855767980596,-68.1,31.9,200.0,10,170.06469357276953,-77.2,12.8,2.0,104,36.359317925395686,2
729,769,0,-90.0,5.0,20.65,928,73.49829930005184,-66.0,34.0,200.0,10,171.47011401407536,-73.3,16.7,2.0,32,28.319604517012593,2
729,759,0,-85.1,9.9,34.42,512,71.56814934033156,-70.7,29.3,200.0,10,161.62301816263673,-72.9,17.1,2.0,30,22.847319317591726,2
739,759,1,-82.7,12.3,41.67,245,61.66036003787198,-75.4,24.6,200.0,10,163.71316379570703,-69.1,20.9,2.0,21,14.212670403551895,1
739,769,0,-78.9,16.1,53.68,51,63.89053137985315,-63.8,36.2,200.0,10,173.44163283364233,-73.5,16.5,2.0,34,21.95449840010015,2
739,779,0,-87.4,7.6,27.52,774,67.54257916307313,-66.7,33.3,200.0,10,183.19934497699495,-76.4,13.6,2.0,76,31.016124838541646,2
749,779,1,-86.1,8.9,31.25,641,58.66856057549052,-70.0,30.0,200.0,10,185.58555978308226,-78.9,11.1,2.0,197,29.017236257093817,1
749,769,0,-79.9,15.1,50.46,78,54.42425929675111,-66.2,33.8,200.0,10,175.96022277776305,-72.0,18.0,2.0,26,19.026297590440446,2
739,769,0,-85.2,9.8,34.13,524,63.89053137985315,-58.5,41.5,200.0,10,173.44163283364233,-75.3,14.7,2.0,53,21.95449840010015,2
739,779,0,-79.9,15.1,50.51,78,67.54257916307313,-73.1,26.9,200.0,10,183.19934497699495,-74.4,15.6,2.0,41,31.016124838541646,2
739,789,0,-84.8,10.2,35.27,477,72.40165743959182,-68.4,31.6,200.0,10,192.98186443290467,-76.4,13.6,2.0,77,40.52159917870962,2
749,789,2,-89.7,5.3,21.33,917,64.20280367709809,-76.4,23.6,200.0,10,195.24855953373896,-78.4,11.6,2.0,159,39.01281840626232,2
749,779,0,-79.7,15.3,51.3,70,58.66856057549052,-79.7,20.3,200.0,10,185.58555978308226,-76.0,14.0,2.0,68,29.017236257093817,2
739,779,0,-80.2,14.8,49.73,87,67.54257916307313,-69.5,30.5,200.0,10,183.19934497699495,-81.6,8.4,2.0,466,31.016124838541646,2
739,769,0,-87.6,7.4,27.05,789,63.89053137985315,-67.7,32.3,200.0,10,173.44163283364233,-72.0,18.0,2.0,26,21.95449840010015,2
729,769,1,-87.4,7.6,27.64,770,73.49829930005184,-61.5,38.5,200.0,10,171.47011401407536,-75.9,14.1,2.0,65,28.319604517012593,1
729,759,0,-87.3,7.7,27.9,762,71.56814934033156,-70.5,29.5,200.0,10,161.62301816263673,-70.5,19.5,2.0,23,22.847319317591726,2
729,769,2,-82.4,12.6,42.49,222,73.49829930005184,-73.3,26.7,200.0,10,171.47011401407536,-77.9,12.1,2.0,131,28.319604517012593,0
719,769,0,-86.0,9.0,31.5,631,83.19855767980596,-66.3,33.7,200.0,10,170.06469357276953,-83.4,6.6,2.0,688,36.359317925395686,2
709,769,0,-92.4,2.6,14.94,980,92.9623579735368,-68.9,31.1,200.0,10,169.23947530053383,-80.3,9.7,2.0,314,45.18849411078001,2
709,779,2,-83.1,11.9,40.48,282,95.50916186418976,-67.4,32.6,200.0,10,179.22611416866684,-85.5,4.5,1.93,873,50.21951811795888,0
719,779,2,-89.3,5.7,22.41,899,86.03487664894976,-66.5,33.5,200.0,10,180.00555546982432,-82.2,7.8,2.0,550,42.44997055358225,1
729,779,0,-87.0,8.0,28.6,739,76.69419795525604,-64.7,35.3,200.0,10,181.33394607739612,-80.0,10.0,2.0,287,35.805027579936315,2
729,789,1,-83.4,11.6,39.42,317,81.00617260431454,-66.1,33.9,200.0,10,191.21192431435858,-79.7,10.3,2.0,263,44.294469180700204,1
729,799,1,-84.7,10.3,35.61,463,86.2670273047588,-76.2,23.8,200.0,10,201.10196418732463,-82.4,7.6,2.0,569,53.31041174104736,1
719,799,2,-83.6,11.4,38.9,336,94.66784036831093,-65.6,34.4,200.0,10,199.90497742677644,-86.1,3.9,1.79,906,57.982756057296896,0
709,799,0,-999.0,-999.0,0.0,9999,9999.0,-66.1,33.9,200.0,10,199.2034136253694,-85.1,4.9,2.0,848,63.89053137985315,2
709,809,1,-999.0,-999.0,0.0,9999,9999.0,-72.3,27.7,200.0,10,209.19369015340783,-88.5,1.5,1.28,982,71.84705978674423,1
699,809,0,-92.5,2.5,14.79,981,116.9700816448377,-71.4,28.6,200.0,10,209.00239233080563,-84.7,5.3,2.0,813,77.98717843338096,2
699,819,0,-91.1,3.9,18.0,958,122.31925441237777,-74.6,25.4,200.0,10,219.00228309312212,-87.3,2.7,1.51,955,85.80209787645055,2
699,809,0,-999.0,-999.0,0.0,9999,9999.0,-77.0,23.0,200.0,10,546.5180692346777,-84.8,5.2,2.0,822,77.98717843338096,2
699,819,0,-999.0,-999.0,0.0,9999,9999.0,-67.3,32.7,200.0,10,219.00228309312212,-87.0,3.0,1.58,943,85.80209787645055,2
709,819,0,-999.0,-999.0,0.0,9999,9999.0,-76.3,23.7,200.0,10,219.18485349129398,-999.0,-999.0,0.0,9999,9999.0,1
699,819,0,-92.1,2.9,15.65,976,122.31925441237777,-70.9,29.1,200.0,10,219.00228309312212,-999.0,-999.0,0.0,9999,9999.0,0
709,819,0,-87.0,8.0,28.58,740,114.20157617125956,-72.9,27.1,200.0,10,219.18485349129398,-999.0,-999.0,0.0,9999,9999.0,0
709,809,1,-92.3,2.7,15.18,979,108.45275469069469,-68.5,31.5,200.0,10,209.19369015340783,-87.3,2.7,1.53,952,71.84705978674423,1
709,799,0,-92.4,2.6,14.9,981,103.3537614216338,-72.6,27.4,200.0,10,199.2034136253694,-86.1,3.9,1.8,903,63.89053137985315,2
709,809,2,-91.1,3.9,17.79,960,108.45275469069469,-69.1,30.9,200.0,10,209.19369015340783,-87.6,2.4,1.46,961,71.84705978674423,1
719,809,1,-93.2,1.8,13.34,988,100.20977996183805,-64.4,35.6,200.0,10,209.86185932655795,-85.5,4.5,1.94,870,66.64833081180653,1
719,799,1,-87.1,7.9,28.27,750,94.66784036831093,-63.6,36.4,200.0,10,199.90497742677644,-81.1,8.9,2.0,407,57.982756057296896,1
719,809,0,-89.9,5.1,20.78,926,100.20977996183805,-65.0,35.0,200.0,10,209.86185932655795,-84.6,5.4,2.0,807,66.64833081180653,2
719,799,1,-90.7,4.3,18.73,951,94.66784036831093,-72.1,27.9,200.0,10,199.90497742677644,-83.1,6.9,2.0,657,57.982756057296896,1
709,799,0,-89.9,5.1,20.9,924,103.3537614216338,-71.0,29.0,200.0,10,199.2034136253694,-89.1,0.9,1.15,992,63.89053137985315,2
709,809,1,-93.1,1.9,13.46,988,108.45275469069469,-66.4,33.6,200.0,10,209.19369015340783,-86.2,3.8,1.76,912,71.84705978674423,1
709,799,0,-86.4,8.6,30.51,670,103.3537614216338,-68.4,31.6,200.0,10,199.2034136253694,-88.1,1.9,1.35,975,63.89053137985315,2
719,799,0,-86.9,8.1,29.0,725,94.66784036831093,-66.6,33.4,200.0,10,199.90497742677644,-84.4,5.6,2.0,792,57.982756057296896,2
719,809,1,-88.3,6.7,24.98,845,100.20977996183805,-75.8,24.2,200.0,10,209.86185932655795,-85.5,4.5,1.94,869,66.64833081180653,1
729,809,1,-85.2,9.8,34.08,526,92.31467922275417,-69.2,30.8,200.0,10,211.00236965494014,-87.2,2.8,1.55,949,62.625873247404705,1
739,809,0,-89.4,5.6,22.15,904,84.86459803710851,-71.5,28.5,200.0,10,212.60761980700502,-85.9,4.1,1.83,896,60.01666435249463,2
729,809,1,-92.6,2.4,14.43,983,92.31467922275417,-68.7,31.3,200.0,10,211.00236965494014,-84.7,5.3,2.0,812,62.625873247404705,1
729,819,0,-84.1,10.9,37.19,399,99.00505037623081,-77.0,23.0,200.0,10,220.91174708466727,-81.5,8.5,2.0,455,72.12489168102785,2
719,819,0,-89.3,5.7,22.44,899,106.4048871058092,-76.1,23.9,200.0,10,219.8226557932553,-89.5,0.5,1.09,996,75.64390259630977,2
719,809,0,-93.8,1.2,12.19,992,100.20977996183805,-73.9,26.1,200.0,10,209.86185932655795,-83.8,6.2,2.0,725,66.64833081180653,2
719,819,0,-999.0,-999.0,0.0,9999,9999.0,-73.6,26.4,200.0,10,219.8226557932553,-86.2,3.8,1.77,908,75.64390259630977,2
719,809,0,-93.9,1.1,11.91,993,100.20977996183805,-65.8,34.2,200.0,10,209.86185932655795,-83.3,6.7,2.0,671,66.64833081180653,2
729,809,0,-89.2,5.8,22.62,896,92.31467922275417,-74.5,25.5,200.0,10,211.00236965494014,-87.9,2.1,1.4,969,62.625873247404705,2
719,809,2,-86.0,9.0,31.7,623,100.20977996183805,-76.1,23.9,200.0,10,209.86185932655795,-83.5,6.5,2.0,697,66.64833081180653,1
719,819,2,-86.3,8.7,30.63,665,106.4048871058092,-69.3,30.7,200.0,10,219.8226557932553,-85.1,4.9,2.0,846,75.64390259630977,1
719,829,0,-89.2,5.8,22.52,898,113.14592347937243,-74.3,25.7,200.0,10,229.78685776170926,-999.0,-999.0,0.0,9999,9999.0,0
729,829,1,-91.6,3.4,16.65,970,106.21675950620975,-67.4,32.6,200.0,10,230.82894099310857,-999.0,-999.0,0.0,9999,9999.0,1
739,829,1,-92.4,2.6,14.87,981,99.80981915623332,-73.1,26.9,200.0,10,232.29722340140012,-89.1,0.9,1.16,991,79.76214641043707,1
739,839,2,-999.0,-999.0,0.0,9999,9999.0,-70.5,29.5,200.0,10,242.16110340019515,-999.0,-999.0,0.0,9999,9999.0,1
739,829,1,-86.4,8.6,30.32,677,99.80981915623332,-66.7,33.3,200.0,10,232.29722340140012,-86.6,3.4,1.66,930,79.76214641043707,1
739,819,0,-88.4,6.6,24.72,851,92.09777413162601,-70.7,29.3,200.0,10,222.4454989429995,-84.0,6.0,2.0,750,69.87131027825369,2
749,819,1,-87.0,8.0,28.57,740,85.80209787645055,-77.1,22.9,200.0,10,224.4147945212169,-86.6,3.4,1.68,927,69.00724599634447,1
739,819,0,-88.2,6.8,25.42,834,92.09777413162601,-76.5,23.5,200.0,10,222.4454989429995,-84.5,5.5,2.0,794,69.87131027825369,2
739,809,0,-87.1,7.9,28.36,747,84.86459803710851,-72.4,27.6,200.0,10,212.60761980700502,-85.0,5.0,2.0,840,60.01666435249463,2
749,809,0,-92.7,2.3,14.38,983,77.98717843338096,-74.4,25.6,200.0,10,214.66718426438635,-84.9,5.1,2.0,833,59.00847396772772,2
759,809,1,-84.6,10.4,35.73,458,71.84705978674423,-72.5,27.5,200.0,10,217.168137626126,-85.6,4.4,1.9,880,59.682493245507096,1
759,819,0,-88.0,7.0,25.9,821,80.26207074328447,-74.6,25.4,200.0,10,226.80828909014767,-86.3,3.7,1.74,915,69.58448102845921,2
759,829,2,-84.5,10.5,36.02,446,89.00561780022652,-70.4,29.6,200.0,10,236.47832881682837,-87.4,2.6,1.5,955,79.51100552753688,1
749,829,0,-999.0,-999.0,0.0,9999,9999.0,-67.2,32.8,200.0,10,234.18368858654523,-88.2,1.8,1.33,976,79.00632886041473,2
749,839,0,-88.8,6.2,23.6,876,102.57680049601859,-74.6,25.4,200.0,10,243.97130978867168,-89.0,1.0,1.18,990,89.00561780022652,2
739,839,1,-88.4,6.6,24.65,853,107.89810007595129,-72.9,27.1,200.0,10,242.16110340019515,-88.9,1.1,1.2,988,89.67719888578144,1
739,829,0,-86.2,8.8,31.16,645,99.80981915623332,-75.3,24.7,200.0,10,232.29722340140012,-90.0,-999.0,1.01,1001,79.76214641043707,2
729,829,2,-85.7,9.3,32.61,587,106.21675950620975,-68.2,31.8,200.0,10,230.82894099310857,-999.0,-999.0,0.0,9999,9999.0,1
719,829,2,-86.8,8.2,29.24,717,113.14592347937243,-75.0,25.0,200.0,10,229.78685776170926,-87.6,2.4,1.44,963,84.86459803710851,1
709,829,0,-91.6,3.4,16.69,969,120.50726119201282,-78.8,21.2,200.0,10,568.7899436523118,-999.0,-999.0,0.0,9999,9999.0,0
709,839,0,-999.0,-999.0,0.0,9999,9999.0,-73.5,26.5,200.0,10,239.1693960355296,-87.4,2.6,1.5,955,97.98979538707079,2
719,839,2,-999.0,-999.0,0.0,9999,9999.0,-66.8,33.2,200.0,10,239.75404063331237,-88.1,1.9,1.35,974,94.2443632266673,1
719,849,1,-91.1,3.9,17.94,959,127.91403363196706,-71.6,28.4,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,1
719,859,0,-999.0,-999.0,0.0,9999,9999.0,-71.8,28.2,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,1
729,859,0,-999.0,-999.0,0.0,9999,9999.0,-77.7,22.3,200.0,10,260.6184951226601,-999.0,-999.0,0.0,9999,9999.0,1
739,859,0,-999.0,-999.0,0.0,9999,9999.0,-77.9,22.1,200.0,10,261.9198350640898,-999.0,-999.0,0.0,9999,9999.0,1
749,859,0,-88.0,7.0,25.84,823,120.34118164618461,-74.5,25.5,200.0,10,263.59438537267823,-86.2,3.8,1.78,908,109.00458705944443,2
759,859,1,-999.0,-999.0,0.0,9999,9999.0,-77.3,22.7,200.0,10,616.0860329531907,-89.6,0.4,1.07,997,109.37092849564732,1
769,859,0,-84.8,10.2,35.22,479,113.3225485064645,-69.2,30.8,200.0,10,268.0335799857921,-999.0,-999.0,0.0,9999,9999.0,0
779,859,0,-87.1,7.9,28.42,745,111.00450441310929,-76.0,24.0,200.0,10,270.78035379251577,-999.0,-999.0,0.0,9999,9999.0,0
789,859,0,-84.4,10.6,36.5,427,109.55363982999378,-74.2,25.8,200.0,10,273.86493021195685,-999.0,-999.0,0.0,9999,9999.0,0
799,859,1,-92.7,2.3,14.33,984,109.00458705944443,-74.2,25.8,200.0,10,277.2760357477725,-999.0,-999.0,0.0,9999,9999.0,1
799,849,0,-89.4,5.6,22.05,906,99.00505037623081,-75.9,24.1,200.0,10,267.9589520803513,-999.0,-999.0,0.0,9999,9999.0,0
799,859,0,-92.9,2.1,13.85,986,109.00458705944443,-80.8,19.2,200.0,10,277.2760357477725,-999.0,-999.0,0.0,9999,9999.0,0
809,859,0,-92.8,2.2,14.08,985,109.37092849564732,-72.9,27.1,200.0,10,281.00177935379696,-999.0,-999.0,0.0,9999,9999.0,0
819,859,1,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,285.02982300103264,-999.0,-999.0,0.0,9999,9999.0,1
829,859,0,-999.0,-999.0,0.0,9999,9999.0,-77.0,23.0,200.0,10,289.34754189382704,-999.0,-999.0,0.0,9999,9999.0,1
829,869,0,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,657.268590455987,-999.0,-999.0,0.0,9999,9999.0,1
839,869,0,-999.0,-999.0,0.0,9999,9999.0,-79.8,20.2,200.0,10,771.4155819012213,-999.0,-999.0,0.0,9999,9999.0,1
839,859,2,-94.0,1.0,11.79,993,115.76700738984316,-74.1,25.9,200.0,10,293.9421711833809,-999.0,-999.0,0.0,9999,9999.0,1
849,859,1,-93.1,1.9,13.48,987,119.50732195141852,-72.1,27.9,200.0,10,298.8009370801906,-999.0,-999.0,0.0,9999,9999.0,1
849,869,0,-90.8,4.2,18.72,951,128.69343417595164,-81.0,19.0,200.0,10,307.5093494513622,-999.0,-999.0,0.0,9999,9999.0,0
849,879,0,-93.4,1.6,12.93,990,137.99275343292487,-75.8,24.2,200.0,10,316.2941668763431,-999.0,-999.0,0.0,9999,9999.0,0
859,879,1,-93.0,2.0,13.78,986,141.85203558638133,-71.8,28.2,200.0,10,321.1261434389919,-999.0,-999.0,0.0,9999,9999.0,1
869,879,0,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,326.1931942882929,-999.0,-999.0,0.0,9999,9999.0,1
879,879,2,-999.0,-999.0,0.0,9999,9999.0,-73.7,26.3,200.0,10,331.48453960931573,-999.0,-999.0,0.0,9999,9999.0,1
889,879,0,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,336.989614083283,-999.0,-999.0,0.0,9999,9999.0,1
889,889,2,-999.0,-999.0,0.0,9999,9999.0,-83.4,16.6,200.0,13,345.3143495425581,-999.0,-999.0,0.0,9999,9999.0,1
899,889,0,-999.0,-999.0,0.0,9999,9999.0,-84.2,15.8,200.0,14,350.88744634141585,-999.0,-999.0,0.0,9999,9999.0,1
909,889,1,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,356.65389385228923,-999.0,-999.0,0.0,9999,9999.0,1
899,889,0,-999.0,-999.0,0.0,9999,9999.0,-71.3,28.7,200.0,10,350.88744634141585,-999.0,-999.0,0.0,9999,9999.0,1
889,889,2,-999.0,-999.0,0.0,9999,9999.0,-73.9,26.1,200.0,10,345.3143495425581,-999.0,-999.0,0.0,9999,9999.0,1
889,899,0,-91.5,3.5,17.02,967,173.55690709389816,-74.7,25.3,200.0,10,353.7258825701054,-999.0,-999.0,0.0,9999,9999.0,0
899,899,2,-95.0,-999.0,10.03,998,178.89102828258325,-79.1,20.9,200.0,10,359.1684841407999,-999.0,-999.0,0.0,9999,9999.0,1
899,909,0,-91.9,3.1,15.98,974,187.3018953454556,-78.9,21.1,200.0,10,728.067304581108,-999.0,-999.0,0.0,9999,9999.0,0
